EID,FP,FP_YESNO,Year,SCL,SCLbinned,Season,Fall,Spring,Summer,Winter,OtherSeason,y0,y1,y2
26167,0,No,2008,46.6,45-49.9,Fall,1,0,0,0,0,NA,0,NA
26168,0,No,2008,53.6,50-54.9,Fall,1,0,0,0,0,NA,0,NA
26171,0,No,2008,54.3,50-54.9,Fall,1,0,0,0,0,NA,0,NA
26177,0,No,2008,35.2,35-39.9,Fall,1,0,0,0,0,NA,0,NA
26181,0,No,2008,54,50-54.9,Fall,1,0,0,0,0,NA,0,NA
26178,0,No,2008,56.9,55-59.9,Fall,1,0,0,0,0,NA,0,NA
26180,0,No,2008,64.7,60-64.9,Fall,1,0,0,0,0,NA,0,NA
26190,0,No,2008,32.7,30-34.9,Fall,1,0,0,0,0,NA,0,NA
26192,0,No,2008,34.3,30-34.9,Fall,1,0,0,0,0,NA,0,NA
26182,0,No,2008,37.9,35-39.9,Fall,1,0,0,0,0,NA,0,NA
26186,0,No,2008,37.5,35-39.9,Fall,1,0,0,0,0,NA,0,NA
26191,0,No,2008,35,35-39.9,Fall,1,0,0,0,0,NA,0,NA
26183,0,No,2008,45.5,45-49.9,Fall,1,0,0,0,0,NA,0,NA
26184,0,No,2008,45.2,45-49.9,Fall,1,0,0,0,0,NA,0,NA
26189,0,No,2008,46.4,45-49.9,Fall,1,0,0,0,0,NA,0,NA
26194,0,No,2008,48,45-49.9,Fall,1,0,0,0,0,NA,0,NA
16411,0,No,2008,61.6,60-64.9,Fall,1,0,0,0,0,NA,0,NA
26195,0,No,2008,66.5,65-69.9,Fall,1,0,0,0,0,NA,0,NA
26188,0,No,2008,29.9,20-29.9,Fall,1,0,0,0,0,NA,0,NA
26198,0,No,2008,31,30-34.9,Fall,1,0,0,0,0,NA,0,NA
26201,0,No,2008,51.3,50-54.9,Fall,1,0,0,0,0,NA,0,NA
26202,0,No,2008,50.1,50-54.9,Fall,1,0,0,0,0,NA,0,NA
26200,0,No,2008,59.6,55-59.9,Fall,1,0,0,0,0,NA,0,NA
26197,0,No,2008,61.3,60-64.9,Fall,1,0,0,0,0,NA,0,NA
26215,0,No,2008,32.4,30-34.9,Fall,1,0,0,0,0,NA,0,NA
26216,0,No,2008,30.9,30-34.9,Fall,1,0,0,0,0,NA,0,NA
26221,0,No,2008,31.9,30-34.9,Fall,1,0,0,0,0,NA,0,NA
26219,0,No,2008,48.9,45-49.9,Fall,1,0,0,0,0,NA,0,NA
26220,0,No,2008,54.1,50-54.9,Fall,1,0,0,0,0,NA,0,NA
26217,0,No,2008,29,20-29.9,Fall,1,0,0,0,0,NA,0,NA
26218,0,No,2008,29.5,20-29.9,Fall,1,0,0,0,0,NA,0,NA
26245,0,No,2008,33.7,30-34.9,Winter,0,0,0,1,1,NA,0,NA
26232,0,No,2008,40.8,40-44.9,Winter,0,0,0,1,1,NA,0,NA
26235,0,No,2008,44.6,40-44.9,Winter,0,0,0,1,1,NA,0,NA
26241,0,No,2008,51.3,50-54.9,Winter,0,0,0,1,1,NA,0,NA
26233,0,No,2008,57.5,55-59.9,Winter,0,0,0,1,1,NA,0,NA
26240,0,No,2008,55.2,55-59.9,Winter,0,0,0,1,1,NA,0,NA
26236,0,No,2008,62.3,60-64.9,Winter,0,0,0,1,1,NA,0,NA
26244,0,No,2008,61.2,60-64.9,Winter,0,0,0,1,1,NA,0,NA
26355,0,No,2009,53.1,50-54.9,Winter,0,0,0,1,1,NA,0,NA
26356,0,No,2009,24.5,20-29.9,Winter,0,0,0,1,1,NA,0,NA
26371,0,No,2009,30.5,30-34.9,Winter,0,0,0,1,1,NA,0,NA
26373,0,No,2009,34,30-34.9,Winter,0,0,0,1,1,NA,0,NA
26381,0,No,2009,33,30-34.9,Winter,0,0,0,1,1,NA,0,NA
26377,0,No,2009,35.8,35-39.9,Winter,0,0,0,1,1,NA,0,NA
26380,0,No,2009,35.9,35-39.9,Winter,0,0,0,1,1,NA,0,NA
26369,0,No,2009,44.4,40-44.9,Winter,0,0,0,1,1,NA,0,NA
26372,0,No,2009,41,40-44.9,Winter,0,0,0,1,1,NA,0,NA
26374,0,No,2009,44,40-44.9,Winter,0,0,0,1,1,NA,0,NA
26363,0,No,2009,56.1,55-59.9,Winter,0,0,0,1,1,NA,0,NA
26366,0,No,2009,55.3,55-59.9,Winter,0,0,0,1,1,NA,0,NA
26384,0,No,2009,59.7,55-59.9,Winter,0,0,0,1,1,NA,0,NA
26359,0,No,2009,64.7,60-64.9,Winter,0,0,0,1,1,NA,0,1
26367,0,No,2009,64.6,60-64.9,Winter,0,0,0,1,1,NA,0,NA
26375,0,No,2009,65.9,65-69.9,Winter,0,0,0,1,1,NA,0,NA
26361,0,No,2009,71.3,70-79.9,Winter,0,0,0,1,1,NA,0,NA
26627,0,No,2009,34,30-34.9,Winter,0,0,0,1,1,NA,0,NA
26631,0,No,2009,33.9,30-34.9,Winter,0,0,0,1,1,NA,0,NA
26629,0,No,2009,47.9,45-49.9,Winter,0,0,0,1,1,NA,0,NA
26630,0,No,2009,22,20-29.9,Winter,0,0,0,1,1,NA,0,NA
26632,0,No,2009,72.6,70-79.9,Winter,0,0,0,1,1,NA,0,NA
26640,0,No,2009,37,35-39.9,Winter,0,0,0,1,1,NA,0,NA
26639,0,No,2009,41.2,40-44.9,Winter,0,0,0,1,1,NA,0,NA
26641,0,No,2009,42.2,40-44.9,Winter,0,0,0,1,1,NA,0,NA
26638,0,No,2009,55.9,55-59.9,Winter,0,0,0,1,1,NA,0,NA
26637,0,No,2009,63.9,60-64.9,Winter,0,0,0,1,1,NA,0,NA
26648,0,No,2009,30.9,30-34.9,Spring,0,1,0,0,1,NA,0,NA
26654,0,No,2009,37.8,35-39.9,Spring,0,1,0,0,1,NA,0,NA
26652,0,No,2009,45.2,45-49.9,Spring,0,1,0,0,1,NA,0,NA
26645,0,No,2009,58,55-59.9,Spring,0,1,0,0,1,NA,0,NA
26658,0,No,2009,65.8,65-69.9,Spring,0,1,0,0,1,NA,0,NA
24601,0,No,2009,37.6,35-39.9,Spring,0,1,0,0,1,NA,0,NA
27633,0,No,2009,60.6,60-64.9,Spring,0,1,0,0,1,NA,0,NA
27642,0,No,2009,49.9,45-49.9,Spring,0,1,0,0,1,NA,0,NA
27637,0,No,2009,55.6,55-59.9,Spring,0,1,0,0,1,NA,0,NA
27639,0,No,2009,64.2,60-64.9,Spring,0,1,0,0,1,NA,0,NA
27645,0,No,2009,51,50-54.9,Spring,0,1,0,0,1,NA,0,NA
27646,0,No,2009,53.5,50-54.9,Spring,0,1,0,0,1,NA,0,NA
27652,0,No,2009,58.1,55-59.9,Spring,0,1,0,0,1,NA,0,NA
27647,0,No,2009,66,65-69.9,Spring,0,1,0,0,1,NA,0,NA
27648,0,No,2009,67.7,65-69.9,Spring,0,1,0,0,1,NA,0,1
27696,0,No,2009,33.8,30-34.9,Summer,0,0,1,0,1,NA,0,NA
27694,0,No,2009,37.5,35-39.9,Summer,0,0,1,0,1,NA,0,NA
27697,0,No,2009,43.6,40-44.9,Summer,0,0,1,0,1,NA,0,NA
27693,0,No,2009,52,50-54.9,Summer,0,0,1,0,1,NA,0,1
27695,0,No,2009,51.6,50-54.9,Summer,0,0,1,0,1,NA,0,1
27700,0,No,2009,39,35-39.9,Summer,0,0,1,0,1,NA,0,NA
27703,0,No,2009,49.4,45-49.9,Summer,0,0,1,0,1,NA,0,NA
27702,0,No,2009,53.5,50-54.9,Summer,0,0,1,0,1,NA,0,NA
27704,0,No,2009,50,50-54.9,Summer,0,0,1,0,1,NA,0,NA
27706,0,No,2009,28.1,20-29.9,Summer,0,0,1,0,1,NA,0,NA
27711,0,No,2009,36.2,35-39.9,Summer,0,0,1,0,1,1,0,NA
27708,0,No,2009,49.1,45-49.9,Summer,0,0,1,0,1,NA,0,NA
27710,0,No,2009,48.7,45-49.9,Summer,0,0,1,0,1,NA,0,NA
27709,0,No,2009,58.4,55-59.9,Summer,0,0,1,0,1,NA,0,NA
27670,0,No,2009,64.2,60-64.9,Summer,0,0,1,0,1,NA,0,NA
27654,0,No,2009,41.6,40-44.9,Summer,0,0,1,0,1,NA,0,NA
27655,0,No,2009,45.9,45-49.9,Summer,0,0,1,0,1,NA,0,NA
27653,0,No,2009,52.6,50-54.9,Summer,0,0,1,0,1,NA,0,NA
27658,0,No,2009,34,30-34.9,Summer,0,0,1,0,1,NA,0,NA
27675,0,No,2009,33.6,30-34.9,Summer,0,0,1,0,1,1,0,NA
26608,0,No,2009,37.5,35-39.9,Fall,1,0,0,0,0,NA,0,NA
27682,0,No,2009,43.4,40-44.9,Fall,1,0,0,0,0,NA,0,NA
27683,0,No,2009,61.9,60-64.9,Fall,1,0,0,0,0,NA,0,NA
27684,0,No,2009,57.3,55-59.9,Fall,1,0,0,0,0,NA,0,NA
27719,0,No,2009,47.7,45-49.9,Fall,1,0,0,0,0,NA,0,NA
27723,0,No,2009,52.4,50-54.9,Fall,1,0,0,0,0,NA,0,NA
27721,0,No,2009,58.1,55-59.9,Fall,1,0,0,0,0,NA,0,NA
27717,0,No,2009,60.9,60-64.9,Fall,1,0,0,0,0,NA,0,NA
27725,0,No,2009,66.3,65-69.9,Fall,1,0,0,0,0,NA,0,NA
27737,0,No,2009,34.8,30-34.9,Fall,1,0,0,0,0,1,0,NA
27738,0,No,2009,53.5,50-54.9,Fall,1,0,0,0,0,NA,0,NA
27742,0,No,2009,52.3,50-54.9,Fall,1,0,0,0,0,1,0,NA
27755,0,No,2009,50.6,50-54.9,Fall,1,0,0,0,0,NA,0,NA
27752,0,No,2009,59.4,55-59.9,Fall,1,0,0,0,0,NA,0,NA
27739,0,No,2009,60.2,60-64.9,Fall,1,0,0,0,0,NA,0,1
27750,0,No,2009,76.2,70-79.9,Fall,1,0,0,0,0,NA,0,NA
27751,0,No,2009,72.4,70-79.9,Fall,1,0,0,0,0,NA,0,NA
27766,0,No,2009,41.7,40-44.9,Winter,0,0,0,1,1,NA,0,NA
27775,0,No,2009,54.9,50-54.9,Winter,0,0,0,1,1,NA,0,NA
27759,0,No,2009,61.2,60-64.9,Winter,0,0,0,1,1,NA,0,1
27764,0,No,2009,60.9,60-64.9,Winter,0,0,0,1,1,NA,0,NA
27774,0,No,2009,61.5,60-64.9,Winter,0,0,0,1,1,NA,0,NA
27779,0,No,2009,60.5,60-64.9,Winter,0,0,0,1,1,NA,0,1
27780,0,No,2009,60.5,60-64.9,Winter,0,0,0,1,1,NA,0,NA
27777,0,No,2009,29.5,20-29.9,Winter,0,0,0,1,1,NA,0,NA
27785,0,No,2010,41.2,40-44.9,Winter,0,0,0,1,1,NA,0,NA
27557,0,No,2010,45,45-49.9,Winter,0,0,0,1,1,NA,0,NA
27791,0,No,2010,44.4,40-44.9,Winter,0,0,0,1,1,NA,0,NA
27798,0,No,2010,54.7,50-54.9,Winter,0,0,0,1,1,NA,0,NA
27796,0,No,2010,27.3,20-29.9,Winter,0,0,0,1,1,NA,0,NA
27804,0,No,2010,37.8,35-39.9,Winter,0,0,0,1,1,NA,0,NA
27813,0,No,2010,37.6,35-39.9,Winter,0,0,0,1,1,NA,0,NA
27800,0,No,2010,42,40-44.9,Winter,0,0,0,1,1,NA,0,NA
27814,0,No,2010,42.6,40-44.9,Winter,0,0,0,1,1,NA,0,NA
27816,0,No,2010,43.7,40-44.9,Winter,0,0,0,1,1,NA,0,NA
27817,0,No,2010,46.8,45-49.9,Winter,0,0,0,1,1,NA,0,1
27802,0,No,2010,53.7,50-54.9,Winter,0,0,0,1,1,NA,0,NA
27803,0,No,2010,54.3,50-54.9,Winter,0,0,0,1,1,NA,0,NA
27819,0,No,2010,58,55-59.9,Winter,0,0,0,1,1,NA,0,NA
27820,0,No,2010,59.4,55-59.9,Winter,0,0,0,1,1,NA,0,1
27801,0,No,2010,27.2,20-29.9,Winter,0,0,0,1,1,NA,0,NA
27808,0,No,2010,29.5,20-29.9,Winter,0,0,0,1,1,NA,0,NA
27837,0,No,2010,32.9,30-34.9,Spring,0,1,0,0,1,NA,0,NA
27830,0,No,2010,47.6,45-49.9,Spring,0,1,0,0,1,NA,0,NA
27833,0,No,2010,48.1,45-49.9,Spring,0,1,0,0,1,NA,0,NA
27840,0,No,2010,50.4,50-54.9,Spring,0,1,0,0,1,NA,0,NA
27841,0,No,2010,51.8,50-54.9,Spring,0,1,0,0,1,NA,0,NA
27842,0,No,2010,52.4,50-54.9,Spring,0,1,0,0,1,NA,0,NA
27845,0,No,2010,50.1,50-54.9,Spring,0,1,0,0,1,NA,0,NA
27838,0,No,2010,55.1,55-59.9,Spring,0,1,0,0,1,NA,0,NA
27829,0,No,2010,60.5,60-64.9,Spring,0,1,0,0,1,NA,0,NA
27831,0,No,2010,69.5,65-69.9,Spring,0,1,0,0,1,NA,0,NA
27839,0,No,2010,28.6,20-29.9,Spring,0,1,0,0,1,NA,0,NA
27824,0,No,2010,75.3,70-79.9,Spring,0,1,0,0,1,NA,0,NA
27849,0,No,2010,51.1,50-54.9,Spring,0,1,0,0,1,NA,0,NA
27874,0,No,2010,40.6,40-44.9,Spring,0,1,0,0,1,NA,0,NA
27883,0,No,2010,43.6,40-44.9,Spring,0,1,0,0,1,NA,0,NA
27884,0,No,2010,41.5,40-44.9,Spring,0,1,0,0,1,NA,0,NA
27885,0,No,2010,47.3,45-49.9,Spring,0,1,0,0,1,NA,0,NA
27886,0,No,2010,48.1,45-49.9,Spring,0,1,0,0,1,NA,0,NA
27869,0,No,2010,52.2,50-54.9,Spring,0,1,0,0,1,NA,0,NA
27872,0,No,2010,50.1,50-54.9,Spring,0,1,0,0,1,NA,0,NA
27875,0,No,2010,60.6,60-64.9,Spring,0,1,0,0,1,NA,0,NA
27878,0,No,2010,63.1,60-64.9,Spring,0,1,0,0,1,NA,0,NA
27887,0,No,2010,64.2,60-64.9,Spring,0,1,0,0,1,NA,0,1
27871,0,No,2010,24.1,20-29.9,Spring,0,1,0,0,1,NA,0,NA
27894,0,No,2010,36.2,35-39.9,Spring,0,1,0,0,1,NA,0,NA
27895,0,No,2010,54.3,50-54.9,Spring,0,1,0,0,1,NA,0,NA
27908,0,No,2010,41.8,40-44.9,Spring,0,1,0,0,1,NA,0,NA
27912,0,No,2010,49.8,45-49.9,Spring,0,1,0,0,1,NA,0,NA
27913,0,No,2010,50,50-54.9,Spring,0,1,0,0,1,NA,0,NA
27917,0,No,2010,53.5,50-54.9,Spring,0,1,0,0,1,NA,0,1
27916,0,No,2010,63,60-64.9,Spring,0,1,0,0,1,NA,0,NA
27942,0,No,2010,33.4,30-34.9,Spring,0,1,0,0,1,NA,0,NA
27980,0,No,2010,36,35-39.9,Summer,0,0,1,0,1,NA,0,NA
27979,0,No,2010,45.2,45-49.9,Summer,0,0,1,0,1,NA,0,NA
27977,0,No,2010,53.6,50-54.9,Summer,0,0,1,0,1,NA,0,NA
27978,0,No,2010,63.6,60-64.9,Summer,0,0,1,0,1,NA,0,NA
28601,0,No,2010,60.3,60-64.9,Summer,0,0,1,0,1,NA,0,NA
28604,0,No,2010,48.7,45-49.9,Summer,0,0,1,0,1,NA,0,NA
28609,0,No,2010,72.7,70-79.9,Summer,0,0,1,0,1,NA,0,NA
28612,0,No,2010,47.8,45-49.9,Summer,0,0,1,0,1,NA,0,NA
28615,0,No,2010,62.4,60-64.9,Summer,0,0,1,0,1,NA,0,NA
28269,0,No,2010,49.5,45-49.9,Summer,0,0,1,0,1,NA,0,NA
28268,0,No,2010,55.4,55-59.9,Summer,0,0,1,0,1,NA,0,NA
29067,0,No,2010,53.4,50-54.9,Fall,1,0,0,0,0,NA,0,NA
29065,0,No,2010,64.4,60-64.9,Fall,1,0,0,0,0,NA,0,NA
29066,0,No,2010,65,65-69.9,Fall,1,0,0,0,0,NA,0,NA
29095,0,No,2010,32.8,30-34.9,Fall,1,0,0,0,0,NA,0,NA
29113,0,No,2010,34.5,30-34.9,Fall,1,0,0,0,0,NA,0,NA
29103,0,No,2010,49.1,45-49.9,Fall,1,0,0,0,0,NA,0,NA
29111,0,No,2010,45.6,45-49.9,Fall,1,0,0,0,0,NA,0,NA
29121,0,No,2010,41.8,40-44.9,Fall,1,0,0,0,0,NA,0,NA
29124,0,No,2010,43.9,40-44.9,Fall,1,0,0,0,0,NA,0,NA
29117,0,No,2010,46.4,45-49.9,Fall,1,0,0,0,0,NA,0,NA
29123,0,No,2010,46.6,45-49.9,Fall,1,0,0,0,0,NA,0,NA
29125,0,No,2010,51.3,50-54.9,Fall,1,0,0,0,0,NA,0,NA
29120,0,No,2010,57.5,55-59.9,Fall,1,0,0,0,0,NA,0,NA
29140,0,No,2010,31.5,30-34.9,Winter,0,0,0,1,1,NA,0,NA
29141,0,No,2010,34.7,30-34.9,Winter,0,0,0,1,1,NA,0,NA
29143,0,No,2010,36.7,35-39.9,Winter,0,0,0,1,1,NA,0,NA
29153,0,No,2010,40.6,40-44.9,Winter,0,0,0,1,1,NA,0,NA
29144,0,No,2010,48.3,45-49.9,Winter,0,0,0,1,1,NA,0,NA
29139,0,No,2010,54.5,50-54.9,Winter,0,0,0,1,1,NA,0,NA
29145,0,No,2010,50.8,50-54.9,Winter,0,0,0,1,1,NA,0,NA
29152,0,No,2010,52.2,50-54.9,Winter,0,0,0,1,1,NA,0,NA
29138,0,No,2010,65,65-69.9,Winter,0,0,0,1,1,NA,0,NA
29142,0,No,2010,66.2,65-69.9,Winter,0,0,0,1,1,NA,0,NA
29156,0,No,2010,32.3,30-34.9,Winter,0,0,0,1,1,NA,0,NA
29157,0,No,2010,31.5,30-34.9,Winter,0,0,0,1,1,NA,0,NA
29155,0,No,2010,35.2,35-39.9,Winter,0,0,0,1,1,NA,0,NA
29154,0,No,2010,54.3,50-54.9,Winter,0,0,0,1,1,NA,0,NA
29158,0,No,2010,28.4,20-29.9,Winter,0,0,0,1,1,NA,0,NA
30842,0,No,2011,30.6,30-34.9,Winter,0,0,0,1,1,NA,0,NA
30132,0,No,2011,37.5,35-39.9,Winter,0,0,0,1,1,NA,0,NA
30846,0,No,2011,38.7,35-39.9,Winter,0,0,0,1,1,NA,0,NA
30845,0,No,2011,40.7,40-44.9,Winter,0,0,0,1,1,NA,0,NA
30841,0,No,2011,50.3,50-54.9,Winter,0,0,0,1,1,NA,0,NA
30738,0,No,2011,28.6,20-29.9,Winter,0,0,0,1,1,NA,0,NA
30848,0,No,2011,34.3,30-34.9,Winter,0,0,0,1,1,NA,0,NA
30849,0,No,2011,47.7,45-49.9,Winter,0,0,0,1,1,NA,0,NA
30855,0,No,2011,46.5,45-49.9,Winter,0,0,0,1,1,NA,0,NA
30847,0,No,2011,54.2,50-54.9,Winter,0,0,0,1,1,NA,0,NA
30851,0,No,2011,63.9,60-64.9,Winter,0,0,0,1,1,NA,0,NA
30850,0,No,2011,28.4,20-29.9,Winter,0,0,0,1,1,NA,0,NA
29178,0,No,2011,37.2,35-39.9,Winter,0,0,0,1,1,NA,0,NA
29179,0,No,2011,35.9,35-39.9,Winter,0,0,0,1,1,NA,0,NA
29174,0,No,2011,42.5,40-44.9,Winter,0,0,0,1,1,NA,0,1
29180,0,No,2011,41.8,40-44.9,Winter,0,0,0,1,1,NA,0,NA
29181,0,No,2011,46.3,45-49.9,Winter,0,0,0,1,1,NA,0,NA
29182,0,No,2011,49.7,45-49.9,Winter,0,0,0,1,1,NA,0,NA
29177,0,No,2011,52.4,50-54.9,Winter,0,0,0,1,1,NA,0,NA
29175,0,No,2011,61.4,60-64.9,Winter,0,0,0,1,1,NA,0,NA
29183,0,No,2011,29.1,20-29.9,Winter,0,0,0,1,1,NA,0,NA
29164,0,No,2011,44.9,40-44.9,Winter,0,0,0,1,1,NA,0,NA
29163,0,No,2011,45.3,45-49.9,Winter,0,0,0,1,1,NA,0,NA
29165,0,No,2011,46.9,45-49.9,Winter,0,0,0,1,1,NA,0,NA
29166,0,No,2011,57.5,55-59.9,Winter,0,0,0,1,1,NA,0,NA
29197,0,No,2011,32.5,30-34.9,Spring,0,1,0,0,1,NA,0,NA
29195,0,No,2011,41.1,40-44.9,Spring,0,1,0,0,1,NA,0,NA
29190,0,No,2011,48.9,45-49.9,Spring,0,1,0,0,1,NA,0,NA
29198,0,No,2011,49.2,45-49.9,Spring,0,1,0,0,1,NA,0,NA
29192,0,No,2011,52.1,50-54.9,Spring,0,1,0,0,1,NA,0,NA
29193,0,No,2011,50.4,50-54.9,Spring,0,1,0,0,1,NA,0,NA
29196,0,No,2011,51,50-54.9,Spring,0,1,0,0,1,NA,0,NA
29191,0,No,2011,58.1,55-59.9,Spring,0,1,0,0,1,NA,0,NA
29199,0,No,2011,55.4,55-59.9,Spring,0,1,0,0,1,NA,0,NA
29194,0,No,2011,61.7,60-64.9,Spring,0,1,0,0,1,NA,0,NA
29533,0,No,2011,31.9,30-34.9,Spring,0,1,0,0,1,NA,0,NA
29535,0,No,2011,38.7,35-39.9,Spring,0,1,0,0,1,NA,0,NA
29539,0,No,2011,42.2,40-44.9,Spring,0,1,0,0,1,NA,0,NA
29530,0,No,2011,47.3,45-49.9,Spring,0,1,0,0,1,NA,0,NA
29536,0,No,2011,47.3,45-49.9,Spring,0,1,0,0,1,NA,0,NA
29537,0,No,2011,49.8,45-49.9,Spring,0,1,0,0,1,NA,0,NA
29538,0,No,2011,48,45-49.9,Spring,0,1,0,0,1,NA,0,NA
29543,0,No,2011,45.6,45-49.9,Spring,0,1,0,0,1,NA,0,NA
29541,0,No,2011,50.3,50-54.9,Spring,0,1,0,0,1,NA,0,NA
29542,0,No,2011,54.2,50-54.9,Spring,0,1,0,0,1,NA,0,NA
29534,0,No,2011,55.5,55-59.9,Spring,0,1,0,0,1,NA,0,NA
29540,0,No,2011,55.4,55-59.9,Spring,0,1,0,0,1,NA,0,NA
29532,0,No,2011,61.1,60-64.9,Spring,0,1,0,0,1,NA,0,NA
29568,0,No,2011,47.2,45-49.9,Spring,0,1,0,0,1,NA,0,NA
29567,0,No,2011,52.2,50-54.9,Spring,0,1,0,0,1,NA,0,NA
29673,0,No,2011,38.2,35-39.9,Spring,0,1,0,0,1,NA,0,NA
29672,0,No,2011,49.6,45-49.9,Spring,0,1,0,0,1,NA,0,NA
29671,0,No,2011,57.2,55-59.9,Spring,0,1,0,0,1,NA,0,1
29685,0,No,2011,61.4,60-64.9,Spring,0,1,0,0,1,NA,0,NA
29691,0,No,2011,31,30-34.9,Spring,0,1,0,0,1,NA,0,NA
29692,0,No,2011,36.9,35-39.9,Spring,0,1,0,0,1,NA,0,NA
29690,0,No,2011,43.7,40-44.9,Spring,0,1,0,0,1,NA,0,NA
29689,0,No,2011,48.5,45-49.9,Spring,0,1,0,0,1,NA,0,NA
29693,0,No,2011,53.2,50-54.9,Spring,0,1,0,0,1,NA,0,NA
29717,0,No,2011,39.6,35-39.9,Summer,0,0,1,0,1,NA,0,NA
29718,0,No,2011,51.6,50-54.9,Summer,0,0,1,0,1,NA,0,NA
29972,0,No,2011,46.1,45-49.9,Summer,0,0,1,0,1,NA,0,NA
30203,0,No,2011,32,30-34.9,Summer,0,0,1,0,1,NA,0,NA
30205,0,No,2011,39.5,35-39.9,Summer,0,0,1,0,1,NA,0,NA
30206,0,No,2011,44.4,40-44.9,Summer,0,0,1,0,1,NA,0,NA
30204,0,No,2011,55.2,55-59.9,Summer,0,0,1,0,1,NA,0,NA
30733,0,No,2011,39.5,35-39.9,Fall,1,0,0,0,0,NA,0,NA
30734,0,No,2011,52.6,50-54.9,Fall,1,0,0,0,0,NA,0,NA
30813,0,No,2011,37,35-39.9,Fall,1,0,0,0,0,NA,0,NA
30812,0,No,2011,43.5,40-44.9,Fall,1,0,0,0,0,NA,0,1
30814,0,No,2011,44.3,40-44.9,Fall,1,0,0,0,0,NA,0,NA
30815,0,No,2011,41,40-44.9,Fall,1,0,0,0,0,NA,0,NA
30816,0,No,2011,41.7,40-44.9,Fall,1,0,0,0,0,NA,0,NA
30817,0,No,2011,45.7,45-49.9,Fall,1,0,0,0,0,NA,0,NA
30860,0,No,2011,38.2,35-39.9,Fall,1,0,0,0,0,NA,0,NA
30862,0,No,2011,37,35-39.9,Fall,1,0,0,0,0,NA,0,NA
30861,0,No,2011,42,40-44.9,Fall,1,0,0,0,0,NA,0,NA
30888,0,No,2011,41.1,40-44.9,Fall,1,0,0,0,0,NA,0,NA
30897,0,No,2011,48.6,45-49.9,Fall,1,0,0,0,0,NA,0,NA
30896,0,No,2011,55.9,55-59.9,Fall,1,0,0,0,0,NA,0,1
30900,0,No,2011,56.4,55-59.9,Winter,0,0,0,1,1,NA,0,NA
30901,0,No,2011,56.6,55-59.9,Winter,0,0,0,1,1,NA,0,NA
30910,0,No,2011,36.4,35-39.9,Winter,0,0,0,1,1,NA,0,NA
30913,0,No,2011,35.7,35-39.9,Winter,0,0,0,1,1,NA,0,NA
30911,0,No,2011,54.7,50-54.9,Winter,0,0,0,1,1,NA,0,NA
30912,0,No,2011,50,50-54.9,Winter,0,0,0,1,1,NA,0,NA
30929,0,No,2012,31.2,30-34.9,Winter,0,0,0,1,1,NA,0,NA
30933,0,No,2012,34,30-34.9,Winter,0,0,0,1,1,NA,0,NA
30935,0,No,2012,31.4,30-34.9,Winter,0,0,0,1,1,1,0,NA
30937,0,No,2012,30.1,30-34.9,Winter,0,0,0,1,1,NA,0,NA
30934,0,No,2012,35.2,35-39.9,Winter,0,0,0,1,1,NA,0,NA
30936,0,No,2012,35.5,35-39.9,Winter,0,0,0,1,1,NA,0,NA
30930,0,No,2012,41.7,40-44.9,Winter,0,0,0,1,1,NA,0,NA
30932,0,No,2012,42.6,40-44.9,Winter,0,0,0,1,1,NA,0,NA
30931,0,No,2012,48.4,45-49.9,Winter,0,0,0,1,1,NA,0,NA
30928,0,No,2012,54.6,50-54.9,Winter,0,0,0,1,1,NA,0,NA
30097,0,No,2012,55.1,55-59.9,Winter,0,0,0,1,1,NA,0,NA
30942,0,No,2012,31.6,30-34.9,Winter,0,0,0,1,1,NA,0,NA
30943,0,No,2012,45,45-49.9,Winter,0,0,0,1,1,NA,0,NA
30944,0,No,2012,54.5,50-54.9,Winter,0,0,0,1,1,NA,0,NA
30955,0,No,2012,33.4,30-34.9,Winter,0,0,0,1,1,NA,0,NA
30954,0,No,2012,39.5,35-39.9,Winter,0,0,0,1,1,NA,0,NA
30956,0,No,2012,29.4,20-29.9,Winter,0,0,0,1,1,NA,0,NA
30957,0,No,2012,39.6,35-39.9,Winter,0,0,0,1,1,NA,0,1
30975,0,No,2012,34.3,30-34.9,Spring,0,1,0,0,1,NA,0,NA
30976,0,No,2012,37.5,35-39.9,Spring,0,1,0,0,1,NA,0,NA
30969,0,No,2012,43.2,40-44.9,Spring,0,1,0,0,1,NA,0,NA
30977,0,No,2012,50,50-54.9,Spring,0,1,0,0,1,NA,0,NA
30981,0,No,2012,40,40-44.9,Spring,0,1,0,0,1,NA,0,NA
30978,0,No,2012,53.1,50-54.9,Spring,0,1,0,0,1,NA,0,NA
31016,0,No,2012,47.1,45-49.9,Spring,0,1,0,0,1,NA,0,NA
31014,0,No,2012,50,50-54.9,Spring,0,1,0,0,1,NA,0,1
31017,0,No,2012,48,45-49.9,Spring,0,1,0,0,1,NA,0,NA
31513,0,No,2012,35.2,35-39.9,Summer,0,0,1,0,1,NA,0,NA
31516,0,No,2012,38.3,35-39.9,Summer,0,0,1,0,1,NA,0,NA
32446,0,No,2012,34.1,30-34.9,Summer,0,0,1,0,1,NA,0,NA
32447,0,No,2012,38,35-39.9,Summer,0,0,1,0,1,NA,0,NA
32452,0,No,2012,43.9,40-44.9,Summer,0,0,1,0,1,NA,0,NA
32467,0,No,2012,36,35-39.9,Summer,0,0,1,0,1,NA,0,NA
32468,0,No,2012,48.7,45-49.9,Summer,0,0,1,0,1,NA,0,NA
